date,year,month,state,hi_level,jo_level,ld_level,qu_level,ts_level,hi_rate,jo_rate,ld_rate,qu_rate,ts_rate,raw_score,quit_score,area_rank,pop_rank,FIPS,Abbr,region
5/1/2019,2019,05,California,608,752,250,355,642,3.5,4.1,1.4,2,3.7,6.96,64,3,1," ""06000""",CA,West
5/1/2019,2019,05,Colorado,104,151,31,71,106,3.7,5.1,1.1,2.5,3.8,8.76,70,8,21," ""08000""",CO,West
5/1/2019,2019,05,Connecticut,54,71,19,30,51,3.2,4,1.1,1.8,3,6.59,63,48,29," ""09000""",CT,North
5/1/2019,2019,05,Delaware,20,22,6,15,22,4.3,4.5,1.3,3.2,4.7,9.4,72,49,45," ""10000""",DE,North
5/1/2019,2019,05,Florida,326,433,106,225,349,3.6,4.6,1.2,2.5,3.9,8.18,68,22,3," ""12000""",FL,South
5/1/2019,2019,05,Georgia,178,219,42,120,171,3.9,4.5,0.9,2.6,3.7,8.85,70,24,8," ""13000""",GA,South
5/1/2019,2019,05,Hawaii,23,31,7,15,23,3.5,4.5,1.1,2.3,3.5,7.84,67,43,40," ""15000""",HI,West
5/1/2019,2019,05,Idaho,34,38,11,22,35,4.5,4.8,1.5,2.9,4.6,9.2,71,14,38," ""16000""",ID,West
5/1/2019,2019,05,Illinois,216,260,62,135,206,3.5,4.1,1,2.2,3.4,7.57,66,25,6," ""17000""",IL,Midwest
5/1/2019,2019,05,Indiana,131,152,50,82,140,4.2,4.6,1.6,2.6,4.4,8.36,68,38,17," ""18000""",IN,Midwest
5/1/2019,2019,05,Iowa,57,76,16,39,57,3.6,4.6,1,2.5,3.6,8.37,68,26,31," ""19000""",IA,Midwest
5/1/2019,2019,05,Kansas,62,71,13,37,53,4.4,4.8,0.9,2.6,3.7,9.49,72,15,35," ""20000""",KS,Midwest
5/1/2019,2019,05,Kentucky,81,90,19,48,71,4.2,4.4,1,2.5,3.7,8.74,70,37,26," ""21000""",KY,South
5/1/2019,2019,05,Louisiana,83,90,25,59,87,4.2,4.3,1.3,3,4.4,8.88,70,31,25," ""22000""",LA,South
5/1/2019,2019,05,Maine,27,33,9,12,23,4.2,4.9,1.4,1.9,3.6,7.92,67,39,42," ""23000""",ME,North
5/1/2019,2019,05,Maryland,94,134,25,63,95,3.4,4.6,0.9,2.3,3.4,8.14,68,42,18," ""24000""",MD,South
5/1/2019,2019,05,Massachusetts,123,178,34,48,88,3.3,4.6,0.9,1.3,2.4,6.69,63,44,15," ""25000""",MA,North
5/1/2019,2019,05,Michigan,176,222,33,106,150,4,4.8,0.7,2.4,3.4,9.29,71,11,10," ""26000""",MI,Midwest
5/1/2019,2019,05,Minnesota,97,166,25,52,83,3.2,5.3,0.8,1.7,2.8,7.93,67,12,22," ""27000""",MN,Midwest
5/1/2019,2019,05,Mississippi,48,56,12,32,47,4.1,4.6,1,2.8,4.1,9.25,71,32,34," ""28000""",MS,South
5/1/2019,2019,05,Missouri,105,161,44,66,115,3.6,5.2,1.5,2.3,4,8.07,68,21,19," ""29000""",MO,Midwest
5/1/2019,2019,05,Montana,24,29,9,15,25,5,5.6,1.9,3.1,5.2,10.03,73,4,44," ""30000""",MT,West
5/1/2019,2019,05,Nebraska,38,50,10,26,38,3.7,4.6,1,2.5,3.7,8.5,69,16,37," ""31000""",NE,Midwest
5/1/2019,2019,05,Nevada,59,70,25,39,65,4.2,4.7,1.8,2.8,4.6,8.41,69,7,32," ""32000""",NV,West
5/1/2019,2019,05,New Hampshire,28,33,11,14,26,4.1,4.6,1.6,2,3.8,7.53,66,46,41," ""33000""",NH,North
5/1/2019,2019,05,New Jersey,153,179,49,73,130,3.7,4.1,1.2,1.7,3.1,6.85,64,47,11," ""34000""",NJ,North
5/1/2019,2019,05,New Mexico,36,46,11,23,35,4.2,5.1,1.3,2.7,4.1,9.11,71,5,36," ""35000""",NM,West
5/1/2019,2019,05,New York,294,391,84,158,268,3,3.8,0.9,1.6,2.7,6.3,62,27,4," ""36000""",NY,North
5/1/2019,2019,05,North Carolina,230,273,71,137,220,5,5.6,1.6,3,4.8,10.2,74,28,9," ""37000""",NC,South
5/1/2019,2019,05,North Dakota,19,26,5,12,19,4.3,5.6,1.1,2.7,4.3,10.03,73,19,47," ""38000""",ND,West
5/1/2019,2019,05,Ohio,178,284,59,146,216,3.2,4.8,1.1,2.6,3.9,8.27,68,34,7," ""39000""",OH,Midwest
5/1/2019,2019,05,Oklahoma,71,93,21,50,75,4.2,5.2,1.2,2.9,4.4,9.66,72,20,28," ""40000""",OK,South
5/1/2019,2019,05,Oregon,81,98,30,50,84,4.1,4.8,1.5,2.6,4.3,8.53,69,9,27," ""41000""",OR,West
5/1/2019,2019,05,Pennsylvania,205,315,111,130,251,3.4,4.9,1.8,2.1,4.1,7.23,65,33,5," ""42000""",PA,North
5/1/2019,2019,05,Rhode Island,20,23,7,10,18,4,4.4,1.4,2,3.6,7.49,66,50,43," ""44000""",RI,North
5/1/2019,2019,05,South Carolina,98,111,26,55,85,4.5,4.8,1.2,2.5,3.9,9.02,70,40,23," ""45000""",SC,South
5/1/2019,2019,05,South Dakota,17,24,4,12,17,3.9,5.2,0.9,2.7,3.9,9.59,72,17,46," ""46000""",SD,West
5/1/2019,2019,05,Tennessee,118,141,34,59,98,3.8,4.3,1.1,1.9,3.1,7.38,65,36,16," ""47000""",TN,South
5/1/2019,2019,05,Texas,577,604,123,338,488,4.5,4.5,1,2.6,3.8,9.18,71,2,2," ""48000""",TX,South
5/1/2019,2019,05,Utah,66,80,24,44,71,4.2,4.9,1.5,2.8,4.6,8.97,70,13,30," ""49000""",UT,West
5/1/2019,2019,05,Vermont,14,18,5,8,13,4.4,5.4,1.6,2.5,4.1,8.85,70,45,49," ""50000""",VT,North
5/1/2019,2019,05,Virginia,151,224,42,94,146,3.7,5.2,1,2.3,3.6,8.77,70,35,12," ""51000""",VA,South
5/1/2019,2019,05,Washington,137,157,44,65,117,4,4.3,1.3,1.9,3.4,7.38,65,18,13," ""53000""",WA,West
5/1/2019,2019,05,West Virginia,31,40,8,20,30,4.3,5.2,1.1,2.8,4.1,9.7,72,41,39," ""54000""",WV,South
5/1/2019,2019,05,Wisconsin,109,154,27,74,106,3.7,4.9,0.9,2.5,3.6,8.88,70,23,20," ""55000""",WI,Midwest
5/1/2019,2019,05,Wyoming,14,17,6,10,16,4.8,5.5,2.1,3.4,5.5,9.91,73,10,50," ""56000""",WY,West
6/1/2019,2019,06,Alabama,80,97,22,53,82,3.9,4.5,1.1,2.6,4,8.63,69,30,24," ""01000""",AL,South
6/1/2019,2019,06,Alaska,19,23,6,12,20,5.7,6.5,1.8,3.6,6,12.15,80,1,48," ""02000""",AK,West
6/1/2019,2019,06,Arizona,125,144,27,75,107,4.3,4.7,0.9,2.6,3.6,9.28,71,6,14," ""04000""",AZ,West
6/1/2019,2019,06,Arkansas,54,60,15,32,49,4.2,4.5,1.2,2.5,3.8,8.51,69,29,33," ""05000""",AR,South
6/1/2019,2019,06,California,593,828,178,361,574,3.4,4.5,1,2.1,3.3,7.67,66,3,1," ""06000""",CA,West
6/1/2019,2019,06,Colorado,110,149,20,76,102,3.9,5.1,0.7,2.7,3.7,9.84,73,8,21," ""08000""",CO,West
6/1/2019,2019,06,Connecticut,57,63,17,32,53,3.4,3.6,1,1.9,3.1,6.73,63,48,29," ""09000""",CT,North
6/1/2019,2019,06,Delaware,21,21,6,13,20,4.5,4.3,1.3,2.8,4.3,8.91,70,49,45," ""10000""",DE,North
6/1/2019,2019,06,Florida,339,385,102,226,355,3.8,4.1,1.1,2.5,4,8.16,68,22,3," ""12000""",FL,South
6/1/2019,2019,06,Georgia,193,220,46,113,166,4.2,4.6,1,2.4,3.6,8.77,70,24,8," ""13000""",GA,South
6/1/2019,2019,06,Hawaii,22,31,7,16,25,3.3,4.5,1.1,2.4,3.8,7.91,67,43,40," ""15000""",HI,West
6/1/2019,2019,06,Idaho,34,40,7,23,32,4.5,5,0.9,3,4.2,10.29,74,14,38," ""16000""",ID,West
6/1/2019,2019,06,Illinois,215,275,66,107,186,3.5,4.3,1.1,1.7,3,6.95,64,25,6," ""17000""",IL,Midwest
6/1/2019,2019,06,Indiana,123,163,49,79,134,3.9,4.9,1.6,2.5,4.2,8.18,68,38,17," ""18000""",IN,Midwest
6/1/2019,2019,06,Iowa,64,79,23,46,72,4,4.8,1.5,2.9,4.5,8.78,70,26,31," ""19000""",IA,Midwest
6/1/2019,2019,06,Kansas,54,73,14,39,55,3.8,4.9,1,2.7,3.9,9.07,71,15,35," ""20000""",KS,Midwest
6/1/2019,2019,06,Kentucky,79,87,24,46,73,4.1,4.3,1.2,2.4,3.8,8.21,68,37,26," ""21000""",KY,South
6/1/2019,2019,06,Louisiana,90,91,32,61,96,4.5,4.4,1.6,3.1,4.8,9,70,31,25," ""22000""",LA,South
6/1/2019,2019,06,Maine,28,32,9,14,26,4.4,4.8,1.4,2.2,4.1,8.5,69,39,42," ""23000""",ME,North
6/1/2019,2019,06,Maryland,109,138,28,74,105,3.9,4.7,1,2.7,3.8,8.95,70,42,18," ""24000""",MD,South
6/1/2019,2019,06,Massachusetts,140,169,37,60,110,3.8,4.4,1,1.6,3,7.35,65,44,15," ""25000""",MA,North
6/1/2019,2019,06,Michigan,163,226,45,105,159,3.7,4.8,1,2.4,3.6,8.53,69,11,10," ""26000""",MI,Midwest
6/1/2019,2019,06,Minnesota,101,152,31,64,101,3.4,4.8,1,2.1,3.4,7.96,67,12,22," ""27000""",MN,Midwest
6/1/2019,2019,06,Mississippi,53,55,22,31,55,4.6,4.5,1.9,2.7,4.8,8.45,69,32,34," ""28000""",MS,South
6/1/2019,2019,06,Missouri,114,167,27,82,116,3.9,5.4,0.9,2.8,4,9.88,73,21,19," ""29000""",MO,Midwest
6/1/2019,2019,06,Montana,24,28,7,14,22,5,5.5,1.4,2.9,4.5,10.22,74,4,44," ""30000""",MT,West
6/1/2019,2019,06,Nebraska,40,52,12,28,42,3.9,4.8,1.2,2.7,4.1,8.82,70,16,37," ""31000""",NE,Midwest
6/1/2019,2019,06,Nevada,57,68,16,41,60,4,4.6,1.1,2.9,4.2,9.11,71,7,32," ""32000""",NV,West
6/1/2019,2019,06,New Hampshire,28,33,9,16,28,4.1,4.6,1.3,2.3,4.1,8.35,68,46,41," ""33000""",NH,North
6/1/2019,2019,06,New Jersey,131,180,54,75,137,3.1,4.1,1.3,1.8,3.3,6.46,63,47,11," ""34000""",NJ,North
6/1/2019,2019,06,New Mexico,33,44,9,23,33,3.9,4.9,1.1,2.7,3.9,8.97,70,5,36," ""35000""",NM,West
6/1/2019,2019,06,New York,280,405,139,171,334,2.9,4,1.4,1.7,3.4,6.09,62,27,4," ""36000""",NY,North
6/1/2019,2019,06,North Carolina,246,258,83,141,235,5.4,5.3,1.8,3.1,5.1,10.2,74,28,9," ""37000""",NC,South
6/1/2019,2019,06,North Dakota,19,26,6,12,19,4.3,5.6,1.4,2.7,4.3,9.51,72,19,47," ""38000""",ND,West
6/1/2019,2019,06,Ohio,202,257,66,130,204,3.6,4.4,1.2,2.3,3.6,7.73,66,34,7," ""39000""",OH,Midwest
6/1/2019,2019,06,Oklahoma,74,78,23,45,72,4.3,4.4,1.3,2.6,4.2,8.63,69,20,28," ""40000""",OK,South
6/1/2019,2019,06,Oregon,86,106,24,59,88,4.4,5.2,1.2,3,4.5,9.95,73,9,27," ""41000""",OR,West
6/1/2019,2019,06,Pennsylvania,211,276,66,124,204,3.5,4.4,1.1,2,3.4,7.48,66,33,5," ""42000""",PA,North
6/1/2019,2019,06,Rhode Island,20,24,7,11,20,4,4.6,1.4,2.2,4,8,67,50,43," ""44000""",RI,North
6/1/2019,2019,06,South Carolina,98,110,21,65,89,4.5,4.8,1,3,4.1,9.89,73,40,23," ""45000""",SC,South
6/1/2019,2019,06,South Dakota,16,23,5,10,16,3.6,5,1.1,2.3,3.6,8.35,68,17,46," ""46000""",SD,West
6/1/2019,2019,06,Tennessee,127,133,32,76,113,4.1,4.1,1,2.4,3.6,8.3,68,36,16," ""47000""",TN,South
6/1/2019,2019,06,Texas,550,575,159,318,495,4.3,4.3,1.2,2.5,3.9,8.49,69,2,2," ""48000""",TX,South
6/1/2019,2019,06,Utah,70,83,22,49,75,4.5,5.1,1.4,3.1,4.8,9.83,73,13,30," ""49000""",UT,West
6/1/2019,2019,06,Vermont,14,17,5,7,13,4.4,5.1,1.6,2.2,4.1,8.42,69,45,49," ""50000""",VT,North
6/1/2019,2019,06,Virginia,155,212,55,94,157,3.8,5,1.4,2.3,3.9,8.17,68,35,12," ""51000""",VA,South
6/1/2019,2019,06,Washington,138,162,37,72,118,4,4.5,1.1,2.1,3.4,8.01,67,18,13," ""53000""",WA,West
6/1/2019,2019,06,West Virginia,30,38,9,21,31,4.2,5,1.2,2.9,4.3,9.46,72,41,39," ""54000""",WV,South
6/1/2019,2019,06,Wisconsin,109,161,33,65,106,3.6,5.1,1.1,2.2,3.5,8.29,68,23,20," ""55000""",WI,Midwest
6/1/2019,2019,06,Wyoming,15,17,4,9,14,5.2,5.5,1.4,3.1,4.8,10.68,75,10,50," ""56000""",WY,West
7/1/2019,2019,07,Alabama,93,94,21,44,70,4.5,4.3,1,2.1,3.4,8.42,69,30,24," ""01000""",AL,South
7/1/2019,2019,07,Alaska,20,23,7,13,21,6,6.5,2.1,3.9,6.3,12.3,80,1,48," ""02000""",AK,West
7/1/2019,2019,07,Arizona,125,150,30,84,121,4.2,4.8,1,2.9,4.1,9.57,72,6,14," ""04000""",AZ,West
7/1/2019,2019,07,Arkansas,58,63,17,38,58,4.5,4.7,1.3,3,4.5,9.47,72,29,33," ""05000""",AR,South
7/1/2019,2019,07,California,585,776,263,349,668,3.4,4.3,1.5,2,3.8,6.95,64,3,1," ""06000""",CA,West
7/1/2019,2019,07,Colorado,124,156,33,72,110,4.4,5.3,1.2,2.6,3.9,9.41,72,8,21," ""08000""",CO,West
7/1/2019,2019,07,Connecticut,53,61,15,29,48,3.1,3.5,0.9,1.7,2.8,6.28,62,48,29," ""09000""",CT,North
7/1/2019,2019,07,Delaware,24,24,5,13,19,5.1,4.9,1.1,2.8,4.1,10.09,74,49,45," ""10000""",DE,North
7/1/2019,2019,07,Florida,373,437,107,225,349,4.2,4.6,1.2,2.5,3.9,8.64,69,22,3," ""12000""",FL,South
7/1/2019,2019,07,Georgia,197,227,48,147,207,4.3,4.7,1,3.2,4.5,9.98,73,24,8," ""13000""",GA,South
7/1/2019,2019,07,Hawaii,25,32,9,17,27,3.8,4.6,1.4,2.6,4.1,8.2,68,43,40," ""15000""",HI,West
7/1/2019,2019,07,Idaho,36,48,12,23,37,4.7,5.9,1.6,3,4.9,10.25,74,14,38," ""16000""",ID,West
7/1/2019,2019,07,Illinois,205,259,77,119,206,3.3,4.1,1.3,1.9,3.4,6.73,63,25,6," ""17000""",IL,Midwest
7/1/2019,2019,07,Indiana,182,167,59,107,173,5.8,5,1.9,3.4,5.5,10.55,75,38,17," ""18000""",IN,Midwest
7/1/2019,2019,07,Iowa,56,75,20,31,55,3.5,4.5,1.3,2,3.5,7.29,65,26,31," ""19000""",IA,Midwest
7/1/2019,2019,07,Kansas,55,72,15,35,53,3.9,4.8,1.1,2.5,3.7,8.63,69,15,35," ""20000""",KS,Midwest
7/1/2019,2019,07,Kentucky,83,87,22,49,76,4.3,4.3,1.1,2.5,3.9,8.66,69,37,26," ""21000""",KY,South
7/1/2019,2019,07,Louisiana,88,91,26,71,101,4.4,4.4,1.3,3.6,5.1,9.88,73,31,25," ""22000""",LA,South
7/1/2019,2019,07,Maine,25,28,7,12,21,3.9,4.2,1.1,1.9,3.3,7.5,66,39,42," ""23000""",ME,North
7/1/2019,2019,07,Maryland,124,137,21,60,87,4.5,4.7,0.8,2.2,3.1,9.06,71,42,18," ""24000""",MD,South
7/1/2019,2019,07,Massachusetts,117,148,37,52,96,3.2,3.8,1,1.4,2.6,6.07,61,44,15," ""25000""",MA,North
7/1/2019,2019,07,Michigan,166,209,41,113,162,3.7,4.5,0.9,2.5,3.6,8.56,69,11,10," ""26000""",MI,Midwest
7/1/2019,2019,07,Minnesota,103,137,25,72,103,3.4,4.4,0.8,2.4,3.4,8.26,68,12,22," ""27000""",MN,Midwest
7/1/2019,2019,07,Mississippi,48,48,14,31,48,4.1,4,1.2,2.7,4.1,8.35,68,32,34," ""28000""",MS,South
7/1/2019,2019,07,Missouri,108,181,28,71,104,3.7,5.8,1,2.4,3.6,9.31,71,21,19," ""29000""",MO,Midwest
7/1/2019,2019,07,Montana,23,29,8,16,25,4.7,5.6,1.6,3.3,5.2,10.4,75,4,44," ""30000""",MT,West
7/1/2019,2019,07,Nebraska,38,51,11,24,38,3.7,4.7,1.1,2.3,3.7,8.25,68,16,37," ""31000""",NE,Midwest
7/1/2019,2019,07,Nevada,62,66,19,39,62,4.4,4.4,1.3,2.7,4.4,8.88,70,7,32," ""32000""",NV,West
7/1/2019,2019,07,New Hampshire,27,32,8,13,23,3.9,4.5,1.2,1.9,3.4,7.61,66,46,41," ""33000""",NH,North
7/1/2019,2019,07,New Jersey,131,173,49,84,143,3.1,3.9,1.2,2,3.4,6.65,63,47,11," ""34000""",NJ,North
7/1/2019,2019,07,New Mexico,38,50,11,30,43,4.4,5.5,1.3,3.5,5,10.63,75,5,36," ""35000""",NM,West
7/1/2019,2019,07,New York,331,381,123,168,308,3.4,3.7,1.3,1.7,3.1,6.2,62,27,4," ""36000""",NY,North
7/1/2019,2019,07,North Carolina,232,267,71,145,228,5.1,5.5,1.5,3.2,5,10.62,75,28,9," ""37000""",NC,South
7/1/2019,2019,07,North Dakota,19,26,6,12,19,4.3,5.6,1.4,2.7,4.3,9.51,72,19,47," ""38000""",ND,West
7/1/2019,2019,07,Ohio,208,291,64,157,233,3.7,4.9,1.1,2.8,4.2,9.03,70,34,7," ""39000""",OH,Midwest
7/1/2019,2019,07,Oklahoma,71,80,22,47,73,4.2,4.5,1.3,2.8,4.3,8.83,70,20,28," ""40000""",OK,South
7/1/2019,2019,07,Oregon,85,98,28,61,94,4.3,4.8,1.4,3.1,4.8,9.45,72,9,27," ""41000""",OR,West
7/1/2019,2019,07,Pennsylvania,209,249,60,99,175,3.4,3.9,1,1.6,2.9,6.62,63,33,5," ""42000""",PA,North
7/1/2019,2019,07,Rhode Island,19,22,6,9,17,3.8,4.2,1.2,1.8,3.4,7.24,65,50,43," ""44000""",RI,North
7/1/2019,2019,07,South Carolina,108,117,24,57,91,4.9,5.1,1.1,2.6,4.1,9.93,73,40,23," ""45000""",SC,South
7/1/2019,2019,07,South Dakota,17,23,5,11,16,3.9,5,1.1,2.5,3.6,8.73,70,17,46," ""46000""",SD,West
7/1/2019,2019,07,Tennessee,137,131,29,77,112,4.4,4,0.9,2.5,3.6,8.72,70,36,16," ""47000""",TN,South
7/1/2019,2019,07,Texas,595,578,153,359,537,4.6,4.3,1.2,2.8,4.2,9.1,71,2,2," ""48000""",TX,South
7/1/2019,2019,07,Utah,72,84,26,43,73,4.6,5.1,1.7,2.8,4.7,9.18,71,13,30," ""49000""",UT,West
7/1/2019,2019,07,Vermont,14,16,4,7,12,4.4,4.8,1.3,2.2,3.8,8.49,69,45,49," ""50000""",VT,North
7/1/2019,2019,07,Virginia,162,228,43,96,146,4,5.3,1.1,2.4,3.6,8.96,70,35,12," ""51000""",VA,South
7/1/2019,2019,07,Washington,137,167,48,81,137,3.9,4.6,1.4,2.3,3.9,7.95,67,18,13," ""53000""",WA,West
7/1/2019,2019,07,West Virginia,30,37,9,20,31,4.2,4.9,1.2,2.8,4.3,9.3,71,41,39," ""54000""",WV,South
7/1/2019,2019,07,Wisconsin,110,163,26,67,101,3.7,5.2,0.9,2.2,3.4,8.78,70,23,20," ""55000""",WI,Midwest
7/1/2019,2019,07,Wyoming,14,18,6,10,17,4.8,5.8,2.1,3.4,5.8,10.28,74,10,50," ""56000""",WY,West
8/1/2019,2019,08,Alabama,80,94,25,56,86,3.8,4.3,1.2,2.7,4.1,8.35,68,30,24," ""01000""",AL,South
8/1/2019,2019,08,Alaska,19,23,6,12,20,5.8,6.5,1.8,3.6,6.1,12.28,80,1,48," ""02000""",AK,West
8/1/2019,2019,08,Arizona,131,152,33,84,123,4.4,4.9,1.1,2.8,4.2,9.59,72,6,14," ""04000""",AZ,West
8/1/2019,2019,08,Arkansas,57,66,15,35,53,4.5,4.9,1.2,2.7,4.1,9.36,71,29,33," ""05000""",AR,South
8/1/2019,2019,08,California,626,738,186,371,593,3.6,4.1,1.1,2.1,3.4,7.4,65,3,1," ""06000""",CA,West
8/1/2019,2019,08,Colorado,121,148,42,77,124,4.3,5,1.5,2.7,4.4,8.95,70,8,21," ""08000""",CO,West
8/1/2019,2019,08,Connecticut,55,64,17,31,52,3.2,3.6,1,1.8,3.1,6.5,63,48,29," ""09000""",CT,North
8/1/2019,2019,08,Delaware,22,23,6,13,20,4.7,4.7,1.3,2.8,4.3,9.37,71,49,45," ""10000""",DE,North
8/1/2019,2019,08,Florida,358,427,101,221,334,4,4.5,1.1,2.5,3.7,8.48,69,22,3," ""12000""",FL,South
8/1/2019,2019,08,Georgia,172,226,53,121,182,3.7,4.7,1.1,2.6,3.9,8.58,69,24,8," ""13000""",GA,South
8/1/2019,2019,08,Hawaii,24,30,6,15,22,3.6,4.4,0.9,2.3,3.3,8.09,68,43,40," ""15000""",HI,West
8/1/2019,2019,08,Idaho,37,38,9,22,33,4.8,4.7,1.2,2.9,4.3,9.69,72,14,38," ""16000""",ID,West
8/1/2019,2019,08,Illinois,214,248,71,134,214,3.5,3.9,1.2,2.2,3.5,7.15,65,25,6," ""17000""",IL,Midwest
8/1/2019,2019,08,Indiana,143,153,49,84,139,4.5,4.6,1.6,2.7,4.4,8.65,69,38,17," ""18000""",IN,Midwest
8/1/2019,2019,08,Iowa,60,71,23,35,60,3.8,4.3,1.5,2.2,3.8,7.38,65,26,31," ""19000""",IA,Midwest
8/1/2019,2019,08,Kansas,56,73,16,33,54,3.9,4.9,1.1,2.3,3.8,8.61,69,15,35," ""20000""",KS,Midwest
8/1/2019,2019,08,Kentucky,80,87,23,47,73,4.1,4.3,1.2,2.4,3.7,8.16,68,37,26," ""21000""",KY,South
8/1/2019,2019,08,Louisiana,89,100,28,55,88,4.5,4.8,1.4,2.8,4.4,9.18,71,31,25," ""22000""",LA,South
8/1/2019,2019,08,Maine,25,31,8,13,21,3.9,4.6,1.3,2,3.3,7.53,66,39,42," ""23000""",ME,North
8/1/2019,2019,08,Maryland,108,135,36,60,108,3.9,4.6,1.3,2.2,3.9,8.03,67,42,18," ""24000""",MD,South
8/1/2019,2019,08,Massachusetts,126,177,36,82,121,3.4,4.6,1,2.2,3.3,7.83,67,44,15," ""25000""",MA,North
8/1/2019,2019,08,Michigan,166,206,28,123,162,3.7,4.4,0.6,2.8,3.6,9.34,71,11,10," ""26000""",MI,Midwest
8/1/2019,2019,08,Minnesota,100,138,28,57,91,3.3,4.4,0.9,1.9,3,7.38,65,12,22," ""27000""",MN,Midwest
8/1/2019,2019,08,Mississippi,45,51,15,30,47,3.9,4.2,1.3,2.6,4.1,8.12,68,32,34," ""28000""",MS,South
8/1/2019,2019,08,Missouri,114,137,39,62,103,3.9,4.5,1.3,2.1,3.5,7.66,66,21,19," ""29000""",MO,Midwest
8/1/2019,2019,08,Montana,25,28,5,15,22,5.1,5.4,1,3.1,4.5,11.13,77,4,44," ""30000""",MT,West
8/1/2019,2019,08,Nebraska,43,47,12,24,38,4.2,4.4,1.2,2.3,3.7,8.23,68,16,37," ""31000""",NE,Midwest
8/1/2019,2019,08,Nevada,62,61,16,38,56,4.4,4.1,1.1,2.7,3.9,8.74,70,7,32," ""32000""",NV,West
8/1/2019,2019,08,New Hampshire,28,33,9,15,25,4.1,4.6,1.3,2.2,3.6,8.01,67,46,41," ""33000""",NH,North
8/1/2019,2019,08,New Jersey,147,189,50,78,134,3.5,4.3,1.2,1.9,3.2,7.05,64,47,11," ""34000""",NJ,North
8/1/2019,2019,08,New Mexico,36,49,11,22,35,4.2,5.4,1.3,2.6,4.1,9.26,71,5,36," ""35000""",NM,West
8/1/2019,2019,08,New York,291,452,135,171,322,3,4.4,1.4,1.7,3.3,6.39,62,27,4," ""36000""",NY,North
8/1/2019,2019,08,North Carolina,222,299,66,144,223,4.8,6.1,1.4,3.1,4.9,10.89,76,28,9," ""37000""",NC,South
8/1/2019,2019,08,North Dakota,25,25,6,13,20,5.7,5.4,1.4,2.9,4.5,10.68,75,19,47," ""38000""",ND,West
8/1/2019,2019,08,Ohio,226,262,59,117,184,4,4.5,1.1,2.1,3.3,7.95,67,34,7," ""39000""",OH,Midwest
8/1/2019,2019,08,Oklahoma,70,81,21,52,77,4.1,4.5,1.2,3,4.5,9.16,71,20,28," ""40000""",OK,South
8/1/2019,2019,08,Oregon,85,97,23,57,83,4.3,4.7,1.2,2.9,4.2,9.26,71,9,27," ""41000""",OR,West
8/1/2019,2019,08,Pennsylvania,216,262,69,114,196,3.6,4.1,1.1,1.9,3.2,7.14,65,33,5," ""42000""",PA,North
8/1/2019,2019,08,Rhode Island,19,24,7,10,18,3.8,4.5,1.4,2,3.6,7.42,66,50,43," ""44000""",RI,North
8/1/2019,2019,08,South Carolina,101,108,28,62,95,4.6,4.7,1.3,2.8,4.3,9.29,71,40,23," ""45000""",SC,South
8/1/2019,2019,08,South Dakota,18,22,5,10,16,4.1,4.8,1.1,2.3,3.6,8.58,69,17,46," ""46000""",SD,West
8/1/2019,2019,08,Tennessee,126,149,41,83,131,4,4.5,1.3,2.7,4.2,8.55,69,36,16," ""47000""",TN,South
8/1/2019,2019,08,Texas,579,596,202,348,579,4.5,4.4,1.6,2.7,4.5,8.56,69,2,2," ""48000""",TX,South
8/1/2019,2019,08,Utah,68,78,21,46,70,4.3,4.7,1.3,2.9,4.5,9.23,71,13,30," ""49000""",UT,West
8/1/2019,2019,08,Vermont,13,16,4,7,12,4.1,4.8,1.3,2.2,3.8,8.27,68,45,49," ""50000""",VT,North
8/1/2019,2019,08,Virginia,152,222,43,113,168,3.7,5.2,1.1,2.8,4.1,9.23,71,35,12," ""51000""",VA,South
8/1/2019,2019,08,Washington,143,173,38,77,122,4.1,4.7,1.1,2.2,3.5,8.37,68,18,13," ""53000""",WA,West
8/1/2019,2019,08,West Virginia,30,39,9,22,33,4.2,5.1,1.2,3,4.6,9.76,73,41,39," ""54000""",WV,South
8/1/2019,2019,08,Wisconsin,116,154,34,60,101,3.9,4.9,1.1,2,3.4,8.16,68,23,20," ""55000""",WI,Midwest
8/1/2019,2019,08,Wyoming,15,17,5,10,15,5.1,5.5,1.7,3.4,5.1,10.5,75,10,50," ""56000""",WY,West
9/1/2019,2019,09,Alabama,77,101,29,52,88,3.7,4.6,1.4,2.5,4.2,8.1,68,30,24," ""01000""",AL,South
9/1/2019,2019,09,Alaska,21,23,8,13,22,6.3,6.5,2.4,3.9,6.6,12.25,80,1,48," ""02000""",AK,West
9/1/2019,2019,09,Arizona,130,172,46,88,141,4.4,5.5,1.6,3,4.8,9.68,72,6,14," ""04000""",AZ,West
9/1/2019,2019,09,Arkansas,59,67,16,35,54,4.6,5,1.3,2.7,4.2,9.39,72,29,33," ""05000""",AR,South
9/1/2019,2019,09,California,607,760,217,383,636,3.5,4.2,1.2,2.2,3.6,7.43,66,3,1," ""06000""",CA,West
9/1/2019,2019,09,Colorado,121,148,36,79,122,4.3,5,1.3,2.8,4.4,9.34,71,8,21," ""08000""",CO,West
9/1/2019,2019,09,Connecticut,53,63,21,26,51,3.1,3.6,1.2,1.5,3,5.86,61,48,29," ""09000""",CT,North
9/1/2019,2019,09,Delaware,20,22,8,12,22,4.3,4.5,1.7,2.6,4.7,8.37,68,49,45," ""10000""",DE,North
